id;AUTHOR;COMPNAM;CREAT;CREAT1;CREAT2;DESCRI;GEOGR;IDENTIF;INSCR;INV;IWAY;IZGOT;NCOMP;NFOND;SIZES;SPIEX;SPIRUBR;VLAD;path_xml;path_miniature;path_fullsize
00131891;Деньер А.И.;-1;Начало 1860-х гг.;1860;1869;-1;-1;ГМТ КП-6829/70;-1;Ф-12679;Закупка;-1;Фотоальбом 1860-х гг. с портретами представителей императорской семьи и светского общества.;Фотофонд;8,9х5,4 фото сепия;-1;Разные лица (персоналии);Магазин «Антиквариат» П.В. Губара.;./xmls/00131891.xml;./miniatures/00131891.xml;./fullsize/00131891.xml
00106795;Чертков В.Г.;Почти по пояс, 3/4 вправо, в белой блузе. смотрит перед собой. На темном фоне.;1907;1907;1907;-1;Ясная Поляна;ГМТ КП-19677/488;-1;Ф-21168;Закупка;-1;-1;Фотофонд;11,9х9,1;-1;-1;Чертков Владимир Владимирович;./xmls/00106795.xml;./miniatures/00106795.xml;./fullsize/00106795.xml
00128468;Робийяр И.И.;-1;Нач.1860-х г.г.;1860;1869;-1;С-Петербург;ГМТ КП-5892/38;-1;Ф-12096;Безвозмездная передача;-1;-1;Фотофонд;8,7х5,3 фотография 9,3х6,1 бланк;-1;Разные лица (персоналии).;Ленинградский фонд;./xmls/00128468.xml;./miniatures/00128468.xml;./fullsize/00128468.xml
00131887;Деньер А.И.;-1;Начало 1860-х гг.;1860;1869;-1;-1;ГМТ КП-6829/67;-1;Ф-12676;Закупка;-1;Фотоальбом 1860-х гг. с портретами представителей императорской семьи и светского общества.;Фотофонд;8,5х5,2 фото сепия;-1;Разные лица (персоналии);Магазин «Антиквариат» П.В. Губара.;./xmls/00131887.xml;./miniatures/00131887.xml;./fullsize/00131887.xml
00106971;Лядов А.В.;Траурная процессия с гробом на катафалке около ГМТ на ул. Пречистенка (виден фронтально-боковой фасад). На здании музея плакат с цитатой Кропоткина.;13.02.1921 г.;1921;1921;-1;Москва;ГМТ КП-3639/10;-1;Ф-7712;Закупка;-1;-1;Фотофонд;13,0х18,0 с полями;-1;Могилы и похороны разных лиц;Лядов А. В.;./xmls/00106971.xml;./miniatures/00106971.xml;./fullsize/00106971.xml
00128454;Lasy;-1;Нач. 1860-х г.г. (?);1860;1869;-1;г. Райд (Англия);ГМТ КП-5892/23;-1;Ф-12081;Безвозмездная передача;-1;-1;Фотофонд;8,9х5,8 фотография 10,4х6,3 бланк;-1;Разные лица (персоналии).;Ленинградский фонд;./xmls/00128454.xml;./miniatures/00128454.xml;./fullsize/00128454.xml
00133712;-1;-1;1900-е гг.;1900;1909;-1;-1;ГМТ КП-11358/132;-1;Ф-15785/132;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №1;Фотофонд;6,0х9,1;-1;Разные места в России;"Музей-усадьба ""Ясная Поляна""";./xmls/00133712.xml;./miniatures/00133712.xml;./fullsize/00133712.xml
00127001;-1;-1;1902;1902;1902;-1;Гаспра;ГМТ КП-6751/20;-1;Ф-1306;Дар;-1;-1;Фотофонд;15,3х11,7 фотография ч/б;-1;Л.Н.Толстой с разными лицами (не родственниками);Алексеева О. П.;./xmls/00127001.xml;./miniatures/00127001.xml;./fullsize/00127001.xml
00133706;-1;-1;1900-е гг.;1900;1909;-1;-1;ГМТ КП-11358/129;-1;Ф-15785/129;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №1;Фотофонд;11,6х9,4;-1;Разные места в России;"Музей-усадьба ""Ясная Поляна""";./xmls/00133706.xml;./miniatures/00133706.xml;./fullsize/00133706.xml
00106965;Лядов А.В.;Траурная процессия около ГМТ на ул. Пречистенка. На здании музея плакат с цитатой Кропоткина.;13.02.1921 г.;1921;1921;-1;Москва;ГМТ КП-3639/4;-1;Ф-7707;Закупка;-1;-1;Фотофонд;13,1х18,2 с полями;-1;Могилы и похороны разных лиц;Лядов А. В.;./xmls/00106965.xml;./miniatures/00106965.xml;./fullsize/00106965.xml
00128440;-1;-1;1865;1865;1865;-1;Петербург;ГМТ КП-5892/8;-1;Ф-12066;Безвозмездная передача;-1;-1;Фотофонд;8,5х5,5 фотография 10,0х5,7 бланк;-1;Разные лица (персоналии).;Ленинградский фонд;./xmls/00128440.xml;./miniatures/00128440.xml;./fullsize/00128440.xml
00114352;Сергеенко А.П.;Пять девочек (почти поколенно) в темных пальто и платках, завязанных сзади, стоят на фоне заснеженного поля: три на 1-ом плане, две позади. У первой и второй слева в руках плетеные корзиночки с книгами.;1903-1905;1903;1905;-1;Деревня Ясная Поляна;ГМТ КП-4493/491;-1;Ф-6445/4;Безвозмездная передача;-1;-1;Фотофонд;10,1х11,2 фото 42,0х30,5 лист , 4 фото на картоне;-1;Российские;Севастопольский Военно-исторический музей;./xmls/00114352.xml;./miniatures/00114352.xml;./fullsize/00114352.xml
00119110;Кулаков П.Е.;Стереоскопические фотография;1908;1908;1908;-1;Ясная Поляна;ГМТ КП-12042/20;-1;Ф-20769/20;Закупка;"Стереоскопическое издательство ""Свет"" (1910)";-1;Фотофонд;7,4х7,1 (одно изображение) 8,8х17,8 (бланк);-1;Основные виды, въездные башни;Коль;./xmls/00119110.xml;./miniatures/00119110.xml;./fullsize/00119110.xml
00116223;Кулаков П.Е.;Фотография для стереоскопа;1908;1908;1908;-1;Ясная Поляна;ГМТ КП-8266/17;-1;Ф-5615;Закупка;"Стереоскопическое издательство ""Свет""";Комплект стереоскопических фотографий. Л.Н. Толстой, его семья. Ясная Поляна;Фотофонд;7,4х7,1 (одна фотография) 8,9х17,8 (бланк);-1;Интерьеры;Филиппов Д.;./xmls/00116223.xml;./miniatures/00116223.xml;./fullsize/00116223.xml
00130596;Затьянов Ф.Т.;-1;1883 г.;1883;1883;-1;Тула.;ГМТ КП-787;-1;Ф-5092;-1;-1;-1;Фотофонд;13,8 х 9,8 (фотография). 16,4 х 10,7 (бланк).;"""Моя жизнь. К 175-летию С.А.Толстой"", отдел ""Толстовский центр на Пятницкой-12"", г.Москва, «Быть женой Льва Толстого». Культурный центр им. Л.Н. Толстого, г. Железноводск. Железноводск";Разные лица (персоналии);-1;./xmls/00130596.xml;./miniatures/00130596.xml;./fullsize/00130596.xml
00092645;Шохор-Троцкий, Жданов В.А.;на бланке открытого письма;1920-е гг.;1920;1929;-1;Казань.;ГМТ КП-4446/10;-1;Ф-5061;от К.С. Шохор-Троцкого и В.А. Жданова;-1;-1;Фотофонд;8,9х13,8 (с полями);-1;Казань, Паново;-1;./xmls/00092645.xml;./miniatures/00092645.xml;./fullsize/00092645.xml
00136859;-1;-1;Начало 1900-х гг.;1901;1903;-1;-1;ГМТ КП-11354/11;-1;Ф-15781/11;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №3;Фотофонд;5,2х5,4;-1;-1;"Музей-усадьба ""Ясная Поляна""";./xmls/00136859.xml;./miniatures/00136859.xml;./fullsize/00136859.xml
00140717;Толстая С.А.;-1;1900 г. август;1900;1900;-1;Ясная Поляна;ГМТ КП-10733/32;-1;Ф-10369;Безвозмездная передача;-1;Альбом фотографий Л.Н.Толстого;Фотофонд;16,5х12,0;-1;1900-е годы (юбилей в 1908г – отдельная рубрика);Главное архивное управление;./xmls/00140717.xml;./miniatures/00140717.xml;./fullsize/00140717.xml
00136681;-1;-1;1920-е г.г.;1920;1929;-1;Ясная Поляна;ГМТ КП-6104/17;-1;Ф-4031;Дар;-1;-1;Фотофонд;8,4х11,3;-1;Интерьеры;Мендлин А. Н.;./xmls/00136681.xml;./miniatures/00136681.xml;./fullsize/00136681.xml
00143236;Абади М.;Переснимок с дагерротипа.;1854 г.;1854;1854;-1;Москва.;ГМТ КП-7093;-1;Ф-2146;-1;-1;-1;Фотофонд;12,9 х 17,9 (фотография)  24,0 х 30,0 (картон);«Кавказ в жизни и творчестве Л.Н.Толстого». Культурный центр им. Л.Н. Толстого, г. Железноводск. Железноводск;Л.Н.Толстой в кругу родных;-1;./xmls/00143236.xml;./miniatures/00143236.xml;./fullsize/00143236.xml
00142128;-1;-1;Начало 1930-х  гг.;1930;1939;-1;Ясная Поляна.;ГМТ КП-13123/66;-1;Ф-13637/66;Безвозмездная передача;-1;Альбом фотографий Е.С. Денисенко.;Фотофонд;10,5х6,0;-1;М.Н. Толстая и ее семья;из архива Денисенко Е.С.;./xmls/00142128.xml;./miniatures/00142128.xml;./fullsize/00142128.xml
00111216;Баранов С.А.;-1;11 мая 1908;1908;1908;-1;Ясная Поляна.;ГМТ КП-3760/108;-1;Ф-5311;Закупка;-1;-1;Фотофонд;6,2х7,5;-1;Л.Н.Толстой с разными лицами (не родственниками);Гаскевич Ольга Петровна;./xmls/00111216.xml;./miniatures/00111216.xml;./fullsize/00111216.xml
00097073;-1;-1;-1;-1;-1;-1;-1;-1;-1;Ф-11885;-1;-1;-1;Фотофонд;-1;«Толстой и его время» (Tolstoy and His Age) . Китай.,г. Пекин. Национальный музей Китая. Китай, г. Пекин;Российские;-1;./xmls/00097073.xml;./miniatures/00097073.xml;./fullsize/00097073.xml
00118540;Кулаков П.Е.;Стереоскопическая фотография;1910;1910;1910;-1;Ясная Поляна;ГМТ КП-15482;-1;Ф-16262;Дар;"Стереоскопическое издательство ""Свет""";-1;Фотофонд;7,4х7,1 одна фотография 8,7х17,9 бланк;-1;1900-е годы (юбилей в 1908г – отдельная рубрика);Буш Елизавета Александровна;./xmls/00118540.xml;./miniatures/00118540.xml;./fullsize/00118540.xml
00128483;-1;-1;1864 (?);1864;1864;-1;-1;ГМТ КП-5892/54;-1;Ф-12112;Безвозмездная передача;-1;-1;Фотофонд;9,4х5,7 фотография 10,3х6,3 бланк-визит.;-1;Разные лица (персоналии).;Ленинградский фонд;./xmls/00128483.xml;./miniatures/00128483.xml;./fullsize/00128483.xml
00111202;-1;Увеличенный переснимок А.Я.Эйдинова;1880-е г.г.;1880;1889;-1;-1;ГМТ КП-6010;-1;Ф-6367;Закупка;-1;-1;Фотофонд;49,2х38,8 (фото) 50,2х40,8 (картон);-1;-1;Эйдинов А. Я.;./xmls/00111202.xml;./miniatures/00111202.xml;./fullsize/00111202.xml
00105920;Чертков В.Г.;В рост, профиль влево, в темном полушубке и башлыке. Стоит на дороге около леса. Слева - сторожка, около которой стоит крестьянин. На 2-ом плане - двое запряженных саней.;Зима 1908;1908;1908;Увеличение.;Окрестности Ясной Поляны;ГМТ КП-19677/370;-1;Ф-21050;Закупка;-1;-1;Фотофонд;16,9х24,0;-1;Альбом 11_ @kp19677/357-386_Ф21037-21066, Фотографии основного фонда, 1900-е годы (юбилей в 1908г – отдельная рубрика);Чертков Владимир Владимирович;./xmls/00105920.xml;./miniatures/00105920.xml;./fullsize/00105920.xml
00107689;Булла К.К.;-1;1908 г.;1908;1908;-1;Ясная Поляна;ГМТ КП-8684;Штамп с названием ателье в левом нижнем углу на обороте.;Ф-8044;Безвозмездная передача;-1;-1;Фотофонд;28,9х20,2;Фотовыставка «К. Булла. Взгляд на мир Толстого», «Как жаль, что Толстой не арбуз». Государственный ордена Почета музей А.М.Горького» филиал Литературный музей, г. Нижний Новгород;Л.Н.Толстой и С.А.Толстая;Государственная библиотека имени В.И.Ленина;./xmls/00107689.xml;./miniatures/00107689.xml;./fullsize/00107689.xml
00106597;Чертков В.Г.;Л.Н. стоит крайний слева, стоит в рост, 3/4 вправо, в темном полушубке и башлыке, в центре стоит  Досев (видна часть фигуры) в расстегнутом полушубке,  крайний справа - Страхов (лица не видно из-за поднятого воротника, часть фигуры срезана кадром).Слева, 2-ом плане - дом Волконского.;Зима 1909;1909;1909;-1;Ясная Поляна;ГМТ КП-19677/471;-1;Ф-21151;Закупка;-1;-1;Фотофонд;21,8х16,2;-1;-1;Чертков Владимир Владимирович;./xmls/00106597.xml;./miniatures/00106597.xml;./fullsize/00106597.xml
00132632;Сергеенко П.А.;-1;1905 г.;1905;1905;-1;Ясная Поляна;ГМТ КП-11347/27;-1;Ф-15774/27;Безвозмездная передача;-1;-1;Фотофонд;6,0х8,7 фотография ч/б;-1;O.K. Толстая (Дитерихс) одна и с детьми;"Музей-усадьба ""Ясная Поляна""";./xmls/00132632.xml;./miniatures/00132632.xml;./fullsize/00132632.xml
00102929;Сергеенко П.А.;-1;1905-1908 гг.;1905;1908;-1;Ясная Поляна;ГМТ КП-3760/987;-1;Ф-4705;Безвозмездная передача;-1;-1;Фотофонд;12,8 х 18,0;"Л.Н.Толстой как зеркало русской революции. Государственный музей Л.Н.Толстого, г. Москва, «Два просветителя – Л.Н. Толстой и И.Я. Яковлев». Культурно-выставочном центре «Радуга». Чебоксары, «Кнут и пряник. Как любить ребенка? отдел ""Толстовский центр на Пятницкой-12"", г.Москва";Портреты (в т.ч. групповые);"Музей-усадьба ""Ясная Поляна""";./xmls/00102929.xml;./miniatures/00102929.xml;./fullsize/00102929.xml
00106583;-1;Фас, почти поколенно, в заплатанном кафтане с шапкой в руках.;1940;1940;1940;-1;Москва.;ГМТ КП-10501/2;-1;Ф-9940;Закупка;-1;-1;Фотофонд;17,7х12,2;-1;Театральные постановки и экранизации произведений Толстого;Театральный музей им. Бахрушина;./xmls/00106583.xml;./miniatures/00106583.xml;./fullsize/00106583.xml
00133276;Мей А.И.;-1;1894 г.;1894;1894;-1;Ясная Поляна.;ГМТ КП-11358/17;-1;Ф-15785/17;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №1;Фотофонд;7,7х6,0;-1;1890-е годы;"Музей-усадьба ""Ясная Поляна""";./xmls/00133276.xml;./miniatures/00133276.xml;./fullsize/00133276.xml
00139983;-1;-1;1897 г.;1897;1897;-1;Ясная Поляна;ГМТ КП-4774/38;-1;Ф-10479;Безвозмездная передача;-1;Альбом фотографий, поступивший из библиотеки ГМТ;Фотофонд;15,0х10,0;-1;Л.Н.Толстой с деятелями культуры;Библиотека Государственного музея Л.Н. Толстого;./xmls/00139983.xml;./miniatures/00139983.xml;./fullsize/00139983.xml
00139997;Толстая А.Л.;-1;1903 г.;1903;1903;-1;Ясная Поляна;ГМТ КП-4774/52;-1;Ф-10493;Безвозмездная передача;-1;Альбом фотографий, поступивший из библиотеки ГМТ;Фотофонд;9,0х12,0;-1;1896 – 1903 гг.;Библиотека Государственного музея Л.Н. Толстого;./xmls/00139997.xml;./miniatures/00139997.xml;./fullsize/00139997.xml
00132829;-1;-1;1909-10 г.г.;1909;1909;-1;-1;ГМТ КП-19640/37;-1;Ф-23394;Безвозмездная передача;-1;-1;Фотофонд;8,8х5,8 фотография ч/б;-1;М.Н. Толстая и ее семья;Архив С.А. Толстой-Есениной;./xmls/00132829.xml;./miniatures/00132829.xml;./fullsize/00132829.xml
00136497;-1;-1;1928 г. (?);1928;1928;-1;Ясная Поляна;ГМТ КП-7892/3;-1;Ф-4532;Дар;ТАСС;-1;Фотофонд;23,8х17,8;-1;Парк и сады (аллеи, лес, пруды);Есенина София Андреевна;./xmls/00136497.xml;./miniatures/00136497.xml;./fullsize/00136497.xml
00106554;Сироткин М.А.;Альбина Мигурская (арт. Л.М. Коренева) разговаривает с мужем, спрятавшимся в кузове тарантаса.;1935;1935;1935;-1;Москва;ГМТ КП-7839/3;-1;Ф-9133;Закупка;-1;-1;Фотофонд;29,1х19,0;-1;Театральные постановки и экранизации произведений Толстого;Сироткин М. А.;./xmls/00106554.xml;./miniatures/00106554.xml;./fullsize/00106554.xml
00137951;Толстая С.А. (Берс);-1;1911-1912 гг.?;1911;1912;-1;Ясная Поляна;ГМТ КП-11348/13;-1;Ф-15775/13;Безвозмездная передача;-1;-1;Фотофонд;17,4х12,3;-1;Внуки   Л.Н. и С.А. Толстых  в группах   (с членами семьи, родственниками и знакомыми);"Музей-усадьба ""Ясная Поляна""";./xmls/00137951.xml;./miniatures/00137951.xml;./fullsize/00137951.xml
00097259;Чертков В.Г.;-1;1907;1907;1907;-1;Ясенки.;ГМТ КП-19647/25;-1;Ф-18698;Дар;-1;-1;Фотофонд;22,6х15,0;«Лев Толстой сквозь призму фотокамеры»(«Л.Н. Толстой в фокусе»). МАММ и ГМТ. МАММ, г. Москва;1900-е годы (юбилей в 1908г – отдельная рубрика);Изгарышева Нина Ивановна;./xmls/00097259.xml;./miniatures/00097259.xml;./fullsize/00097259.xml
00106540;-1;Барыня разговаривает с приказчиком.;1919-1930;1919;1930;-1;Москва;ГМТ КП-7206/1;-1;Ф-8448;Дар;-1;-1;Фотофонд;22,8х28,8;-1;Театральные постановки и экранизации произведений Толстого;-1;./xmls/00106540.xml;./miniatures/00106540.xml;./fullsize/00106540.xml
00139968;Толстая С.А.;Справа сидят: П.П.Трубецкой, В.А.Маклаков, М.А.Маклакова, С.А.Мамонова, справа - у стола сидят: М.С.Сухотин, П.И.Раевский, В.Ф. и Е.Ф. Соллогуб, слева во втором ряду сидят Д.А.Олсуфьев и П.А.Сергеенко, стоят Голицын, Л.М.Сухотин и А.Л.Толстая.;1898 г.;1898;1898;-1;г. Москва Хамовники;ГМТ КП-4774/23;-1;Ф-10464;Безвозмездная передача;-1;Альбом фотографий, поступивший из библиотеки ГМТ;Фотофонд;12,5х17,0;-1;Л.Н.Толстой в кругу родных и знакомых;Библиотека Государственного музея Л.Н. Толстого;./xmls/00139968.xml;./miniatures/00139968.xml;./fullsize/00139968.xml
00112535;Живаго В.Р., Гринберг А.Д.;Силуэтное темное изображение - слева высокая узкая труба, в центре - широкая, чуть ниже.;1928;1928;1928;-1;Окрестности Ясной Поляны;ГМТ КП-9591;-1;Ф-9043;Дар;-1;-1;Фотофонд;24,7х19,4 фото 49,8х37,8 бланк;-1;-1;Из старых поступлений;./xmls/00112535.xml;./miniatures/00112535.xml;./fullsize/00112535.xml
00105049;Чертков В.Г.;Погрудно, 3/4 вправо. В темной блузе (на груди - цепочка от часов). Улыбается. На темном фоне;1907;1907;1907;-1;Ясная Поляна;ГМТ КП-19677/194;-1;Ф-19378/13;Закупка;-1;-1;Фотофонд;11,5х9,0;-1;Альбом 07_@kp19677!182-223_Ф19378!1-42, 1900-е годы (юбилей в 1908г – отдельная рубрика);Чертков Владимир Владимирович;./xmls/00105049.xml;./miniatures/00105049.xml;./fullsize/00105049.xml
00110444;Лео К.;-1;1908;1908;1908;-1;Санкт-Петербург;ГМТ КП-6770/1;-1;Ф-7728;Безвозмездная передача;-1;-1;Фотофонд;25,3х33,9 (бланк) 13,4х21,7 (сепия с полями);-1;Юбилейные заседания;Литературно-художественный кружок;./xmls/00110444.xml;./miniatures/00110444.xml;./fullsize/00110444.xml
00116035;Кулаков П.Е.;Стереоскопическая фотография;1908;1908;1908;-1;Ясная Поляна;ГМТ КП-10872;-1;Ф-10333;Закупка;"Стереоскопическое издательство ""Свет""";-1;Фотофонд;7,4х7,1 (одна фотография) 8,8х17,9 (бланк);-1;Дороги от станции к Усадьбе;Тищенко А. С.;./xmls/00116035.xml;./miniatures/00116035.xml;./fullsize/00116035.xml
00107110;Чертков В.Г.;Погрудно,почти профиль влево, в темной блузе и накинутой на плечи вязаной кофте. На темном фоне.;1907;1907;1907;-1;Ясная Поляна;ГМТ КП-19677/547;-1;Ф-21222;Закупка;-1;-1;Фотофонд;14,9х10,6;-1;-1;Чертков Владимир Владимирович;./xmls/00107110.xml;./miniatures/00107110.xml;./fullsize/00107110.xml
00107676;Булла К.К.;Слева направо: Л.Н. Толстой, С.А. Толстая, С.М. Сухотин, Михаил и Андрей Толстые.;1908 г.;1908;1908;-1;Ясная Поляна;ГМТ КП-8701;Штамп с названием ателье в левом нижнем углу на обороте.;Ф-8046;Безвозмездная передача;-1;-1;Фотофонд;20,4х28,8;Фотовыставка «К. Булла. Взгляд на мир Толстого»;С.Л.Толстой и шахматы;Государственная библиотека имени В.И.Ленина;./xmls/00107676.xml;./miniatures/00107676.xml;./fullsize/00107676.xml
00132815;-1;-1;1907-08 г.г.;1907;1907;-1;Пирогово Тульской губ.;ГМТ КП-19640/23;-1;Ф-23380;Безвозмездная передача;-1;-1;Фотофонд;5,8х8,5 фотография ч/б;-1;М.Н. Толстая и ее семья, С.Н. Толстой и его семья;Архив С.А. Толстой-Есениной;./xmls/00132815.xml;./miniatures/00132815.xml;./fullsize/00132815.xml
00105061;Чертков В.Г.;Погрудно, фас голова. В темном пальто и круглой шапочке.Выражение лица задумчивое. Пальцы рук сцеплены перед собой. На темном фоне;1907;1907;1907;-1;Ясная Поляна;ГМТ КП-19677/199;-1;Ф-19378/18;Закупка;-1;-1;Фотофонд;11,7х8,8;-1;Альбом 07_@kp19677!182-223_Ф19378!1-42, 1900-е годы (юбилей в 1908г – отдельная рубрика);Чертков Владимир Владимирович;./xmls/00105061.xml;./miniatures/00105061.xml;./fullsize/00105061.xml
00132801;-1;-1;1907-08 г.г.;1907;1907;-1;Пирогово Тульской губ.;ГМТ КП-19640/9;-1;Ф-23366;Безвозмездная передача;-1;-1;Фотофонд;5,8х8,5 фотография ч/б;-1;М.Н. Толстая и ее семья;Архив С.А. Толстой-Есениной;./xmls/00132801.xml;./miniatures/00132801.xml;./fullsize/00132801.xml
00105075;Чертков В.Г.;На темном фоне. По пояс, фас.В темной блузе и вязаной кофте, накинутой на плечи.  Смотрит задумчиво перед собой. Кисть правой руки лежит на левой.;1907;1907;1907;-1;Ясная Поляна;ГМТ КП-19677/212;-1;Ф-19378/31;Закупка;-1;-1;Фотофонд;12,0х8,5;-1;Альбом 07_@kp19677!182-223_Ф19378!1-42, 1900-е годы (юбилей в 1908г – отдельная рубрика);Чертков Владимир Владимирович;./xmls/00105075.xml;./miniatures/00105075.xml;./fullsize/00105075.xml
00112509;Живаго В.Р., Гринберг А.Д.;У бревна избы, крытой соломой, сидит на лавке мужчина (неясное изображение).;1928;1928;1928;-1;Ясная Поляна;ГМТ КП-9613;-1;Ф-9041;Дар;-1;-1;Фотофонд;20,6х27,0 фото 37,5х50,2 бланк;-1;-1;Из старых поступлений;./xmls/00112509.xml;./miniatures/00112509.xml;./fullsize/00112509.xml
00139954;-1;-1;-1;1888;1888;-1;Ясная Поляна;ГМТ КП-4774/9;-1;Ф-10450;Безвозмездная передача;-1;Альбом фотографий, поступивший из библиотеки ГМТ;Фотофонд;18,0х12,5;-1;Дети   Л.Н. и С.А. Толстых  в группах   (с членами семьи, родственниками и знакомыми);Библиотека Государственного музея Л.Н. Толстого;./xmls/00139954.xml;./miniatures/00139954.xml;./fullsize/00139954.xml
00107104;Чертков В.Г.;По пояс, 3/4 вправо, в темной блузе и накинутой на плечи вязаной кофте, руки сложены на животе, нахмурившись, смотрит в сторону. На темном фоне.;1907;1907;1907;-1;Ясная Поляна;ГМТ КП-19677/541;-1;Ф-21216;Закупка;-1;-1;Фотофонд;14,4х10,7;-1;-1;Чертков Владимир Владимирович;./xmls/00107104.xml;./miniatures/00107104.xml;./fullsize/00107104.xml
00000119;-1;-1;1919-1922;1919;1922;-1;Москва;ГМТ КП-14552;-1;Ф-14687;-1;-1;-1;Фотофонд;11,4 х 17,0;"Выставка ""Старший сын"" (С.Л. Толстой)";Дети   Л.Н. и С.А. Толстых  в группах   (с членами семьи, родственниками и знакомыми);-1;./xmls/00000119.xml;./miniatures/00000119.xml;./fullsize/00000119.xml
00105854;Чертков В.Г.;Справа, в рост, снят со спины, в темном полушубке и башлыке, едет в лесу.;Зима 1908;1908;1908;-1;Окрестности Ясной Поляны;ГМТ КП-19677/363;-1;Ф-21043;Закупка;-1;-1;Фотофонд;15,9х23,3;-1;Альбом 11_ @kp19677/357-386_Ф21037-21066, 1900-е годы (юбилей в 1908г – отдельная рубрика);Чертков Владимир Владимирович;./xmls/00105854.xml;./miniatures/00105854.xml;./fullsize/00105854.xml
00104592;Чертков В.Г.;Л.Н. Толстой справа, профиль влево, в тёмном пальто и шляпе, с тростью в руках, слева О.К. Толстая почти со спины. На втором плане часть бревенчатого дома.;1909;1909;1909;-1;Телятенки;ГМТ КП-19677/119;-1;Ф-19375/39;Закупка;-1;-1;Фотофонд;17,5х21,2;-1;Л.Н.Толстой с другими родственниками (с одним лицом), Альбом 04_@kp19677!81-129_Ф 19375!1-49;Чертков Владимир Владимирович;./xmls/00104592.xml;./miniatures/00104592.xml;./fullsize/00104592.xml
00106385;Шапиро К.А.;Марина - М.Н. Кольчевская (рожд. Розенбах).;1890;1890;1890;-1;Петербург;ГМТ КП-7823/7;-1;Ф-6962;Дар;-1;-1;Фотофонд;13,4х9,5 фото 17,2х10,9 бланк;-1;Театральные постановки и экранизации произведений Толстого;Толстой Сергей Львович;./xmls/00106385.xml;./miniatures/00106385.xml;./fullsize/00106385.xml
00091953;Сергеенко П.А.;-1;1908;1908;1908;-1;Ясная Поляна.;ГМТ КП-4001/631;-1;Ф-3710;-1;-1;-1;Фотофонд;8,0 х 9,8;-1;Секретари и их семьи;-1;./xmls/00091953.xml;./miniatures/00091953.xml;./fullsize/00091953.xml
00122555;Протасевич Ф.Т.;-1;1903;1903;1903;-1;Ясная Поляна;ГМТ КП-6749;-1;Ф-1747;Безвозмездная передача;-1;-1;Фотофонд;22,7х28,2 (фотография) 33,8х42,0 (паспарту);"""Моя жизнь. К 175-летию С.А.Толстой"", отдел ""Толстовский центр на Пятницкой-12"", г.Москва, «Быть женой Льва Толстого». Культурный центр им. Л.Н. Толстого, г. Железноводск. Железноводск";Дети   Л.Н. и С.А. Толстых  в группах   (с членами семьи, родственниками и знакомыми);Архив Толстовского музея;./xmls/00122555.xml;./miniatures/00122555.xml;./fullsize/00122555.xml
00132746;Толстая С.А.;-1;август 1908 г.;1908;1908;-1;Ясная Поляна;ГМТ КП-11353/2;-1;Ф-15780/2;Безвозмездная передача;-1;Фотоальбом С.А.Толстой №6;Фотофонд;12,0х17,0 фотография ч/б;-1;Фотоальбом №6 С.А.Толстой с фото-ями ее работ и других авторов, 1908 г. юбилей;"Музей-усадьба ""Ясная Поляна""";./xmls/00132746.xml;./miniatures/00132746.xml;./fullsize/00132746.xml
00046979;Кулаков П.Е.;Фотография для стереоскопа;1908;1908;1908;-1;Ясная Поляна;ГМТ КП-10856;-1;Ф-10318;Закупка;"Стереографическое общество ""Светъ""";-1;Фотофонд;7,4х7,1 (одна фотография) 8,8х17,9 (бланк);-1;С.А. Толстая (одна), 1901 -1919 гг.;Тищенко А. С.;./xmls/00046979.xml;./miniatures/00046979.xml;./fullsize/00046979.xml
00112482;Гринберг А.Д., Живаго В.Р.;На мостах слева крестьянка полощет белье - неясное изображение.;1928;1928;1928;-1;Ясная Поляна;ГМТ КП-9542;-1;Ф-8984;Дар;-1;-1;Фотофонд;22,8х16,9 фото 38,2х28,6 бланк;-1;Основные виды, въездные башни;Из старых поступлений;./xmls/00112482.xml;./miniatures/00112482.xml;./fullsize/00112482.xml
00123887;-1;-1;Первая половина ХХ века;1901;1950;-1;Усадьба Ясная Поляна;ГМТ КП-11601/14;-1;Ф-13369;Безвозмездная передача;-1;Альбом фотографий «Виды Ясной Поляны».;Фотофонд;11,5х17,0 (фотобумага ч/б);-1;Интерьеры;"Музей-усадьба ""Ясная Поляна""";./xmls/00123887.xml;./miniatures/00123887.xml;./fullsize/00123887.xml
00091947;Чесноков Н.А.;-1;1892-1893 гг.;1892;1893;-1;С.-Петербург;ГМТ КП-4540;-1;Ф-5144;Закупка;-1;-1;Фотофонд;16,3 х 10,8 (с бланком);"Лев Толстой в диалоге с русскими писателями, отдел ""Толстовский центр на Пятницкой-12"", г. Москва";Российские;Якубовский Юрий Осипович;./xmls/00091947.xml;./miniatures/00091947.xml;./fullsize/00091947.xml
